track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
spotify:track:6PJ8FF6UR8FZXfEvpHkIVN,0.617,0.439,9.0,-5.63,1.0,0.0269,0.424,0.0,0.127,0.242,139.979,4.0
spotify:track:7pf4fveVxB7uQQhP9sYOSO,0.497,0.883,7.0,-5.819,1.0,0.0689,0.0365,0.0,0.927,0.61,101.994,4.0
spotify:track:6aJ90LBl96bly9zuEH1U2X,0.791,0.702,1.0,-7.333,1.0,0.0623,0.0174,0.0,0.423,0.789,103.646,4.0
spotify:track:3cq6mwsjgygbwRIi9wVPGv,0.444,0.757,11.0,-6.884,0.0,0.0541,0.699,0.0,0.329,0.554,154.26,3.0
spotify:track:66ujRcQB3xjilVohGyvTKM,0.569,0.428,7.0,-13.038,1.0,0.0292,0.457,5.08e-06,0.105,0.617,113.168,4.0
spotify:track:43rA71bccXFGD4C8GOpIlN,0.664,0.316,5.0,-10.345,1.0,0.519,0.298,2.03e-06,0.0812,0.541,92.875,4.0
spotify:track:5UJshy5HDHdNEVqlJwzsQB,0.747,0.701,2.0,-4.902,1.0,0.0429,0.108,0.0,0.0712,0.589,100.012,4.0
spotify:track:1dNpILhORN3txo1mPIAMpc,0.704,0.557,4.0,-12.813,1.0,0.0316,0.175,0.00231,0.0631,0.777,113.194,4.0
spotify:track:1I8tHoNBFTuoJAlh4hfVVE,0.704,0.634,11.0,-7.374,0.0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,4.0
spotify:track:0EiV5cF6FoOiwLHWbVMrqd,0.696,0.699,4.0,-3.76,0.0,0.0468,0.0374,0.00108,0.0485,0.967,127.988,4.0
spotify:track:5Y8sslyf4YIBYxYUYmY52K,0.368,0.858,1.0,-4.986,0.0,0.246,0.093,0.00267,0.0986,0.542,175.7,4.0
spotify:track:4LD5dhQ3kqpqe14sGPDtBC,0.805,0.942,0.0,-6.584,1.0,0.0905,0.0745,1.46e-05,0.415,0.608,106.525,4.0
spotify:track:0zmvQOn3dP2LLOENxz9XC3,0.35,0.775,7.0,-6.3,1.0,0.0417,0.00121,6.85e-05,0.198,0.467,148.982,4.0
spotify:track:5pDM1xfBg3IL1yMvroLW88,0.692,0.413,2.0,-11.91,1.0,0.0422,0.118,0.0,0.305,0.744,121.77,4.0
spotify:track:1CetnEx843dN0s9fT0CMhc,0.803,0.851,7.0,-2.429,1.0,0.0357,0.00485,0.000358,0.0577,0.881,113.996,4.0
spotify:track:26gceVsA1ybT8qsX3aYLEn,0.605,0.813,0.0,-4.785,1.0,0.0448,0.00702,0.114,0.145,0.238,167.997,4.0
spotify:track:6ZANrVuAMp2rpjhfbOuJly,0.672,0.593,11.0,-4.01,0.0,0.0304,0.0223,0.0,0.214,0.438,98.02,4.0
spotify:track:1DSJNBNhGZCigg9ll5VeZv,0.748,0.939,0.0,-4.288,0.0,0.0341,0.0534,0.0,0.32,0.96,104.001,4.0
spotify:track:2rtSjGAgCkHL5mKboZMVgD,0.6,0.657,0.0,-10.693,1.0,0.0336,0.503,0.00013,0.0816,0.678,75.331,4.0
spotify:track:4rRRVHoBP8v42QdOivhhfj,0.61,0.78,2.0,-9.393,1.0,0.0316,0.0212,0.0,0.309,0.841,109.856,4.0
spotify:track:5ULebABr6yD27jgCaBm1Lp,0.429,0.671,5.0,-4.689,0.0,0.446,0.0497,0.0,0.265,0.684,198.709,4.0
spotify:track:6nNvZwiPx3AOf8MyAke9b4,0.43,0.428,1.0,-8.228,0.0,0.031,0.528,0.0,0.12,0.155,125.218,4.0
spotify:track:77tfHVcjhVnMI9oyL63tWW,0.739,0.709,7.0,-3.077,0.0,0.068,0.00356,0.0,0.0848,0.558,81.001,4.0
spotify:track:4CTX9iU2a0Q9vM2T4YMUQL,0.649,0.718,7.0,-4.984,0.0,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,4.0
spotify:track:7eD2qAkE1EAs9poZhpVD6o,0.586,0.928,8.0,-4.231,0.0,0.0463,0.141,0.0,0.655,0.4,115.006,4.0
spotify:track:3SWIQx1j5erTiT9IXcaRNH,0.249,0.46,1.0,-9.914,1.0,0.0406,0.755,0.0,0.395,0.462,82.495,4.0
spotify:track:6xPjMFdFPl5HYDyXWV8iFa,0.423,0.92,0.0,-2.908,1.0,0.039,0.000675,5.99e-06,0.187,0.26,126.51,4.0
spotify:track:1N4SvoVXzF4NAHZMiob3jA,0.374,0.772,3.0,-5.702,0.0,0.271,0.104,0.0,0.111,0.637,159.149,4.0
spotify:track:6lvsJDZ7336YmpBzcNGhbe,0.52,0.513,7.0,-7.208,1.0,0.0256,0.281,0.0,0.0976,0.17,77.903,4.0
spotify:track:4l0Yeb1SCLPuRXaKjORFhN,0.607,0.488,5.0,-8.846,0.0,0.0311,0.42,0.0,0.0609,0.838,124.601,4.0
spotify:track:4vS8VaBwJJV5Ry7UFIQuoo,0.723,0.809,7.0,-3.081,0.0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4.0
spotify:track:2zjDv3FWXNdGEmXmIYf1yV,0.366,0.791,8.0,-5.463,0.0,0.0423,0.018,0.0,0.153,0.398,76.057,4.0
spotify:track:0dMd4rilfd6gPbXaLpNYhu,0.716,0.85,8.0,-9.949,1.0,0.0426,0.0631,0.00133,0.189,0.821,125.474,4.0
spotify:track:5CNtRWCtAfWivjpjr8QdR2,0.627,0.768,6.0,-7.775,1.0,0.0625,0.468,0.0,0.126,0.802,100.071,4.0
spotify:track:3CAWvns1fmJrNMPk4prasj,0.723,0.722,9.0,-13.763,1.0,0.0428,0.0184,0.0106,0.0665,0.917,95.262,4.0
spotify:track:1uXopyJyRjXsjFtlAXhMd4,0.568,0.367,5.0,-9.912,1.0,0.0256,0.801,1.67e-05,0.059,0.383,94.096,3.0
spotify:track:2ekn2ttSfGqwhhate0LSR0,0.762,0.7,9.0,-6.021,0.0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,4.0
spotify:track:0kgPOfU1Day0WXILm9Q9ZT,0.631,0.426,4.0,-12.617,1.0,0.0356,0.521,0.000258,0.512,0.781,126.156,4.0
spotify:track:6aPcXmueH5e3qtbrwr1ezZ,0.789,0.625,0.0,-2.88,1.0,0.041,0.00555,9.68e-06,0.069,0.902,131.005,4.0
spotify:track:0yLdNVWF3Srea0uzk55zFn,0.707,0.681,0.0,-4.325,1.0,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,4.0
spotify:track:0t5gvCYBnURaGA4YWzEgQ5,0.719,0.78,0.0,-7.345,1.0,0.0465,0.167,0.044,0.104,0.461,124.04,4.0
spotify:track:2y4lAQpi5VTNLu2ldeTdUH,0.613,0.622,1.0,-5.794,0.0,0.0334,0.00882,0.0,0.37,0.484,80.003,4.0
spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,0.737,0.846,1.0,-4.51,0.0,0.22,0.00614,0.0,0.0486,0.546,87.981,4.0
spotify:track:4Od9dAVmQf70b7TE4hNWJU,0.452,0.876,6.0,-3.83,0.0,0.0518,0.0501,1.58e-05,0.309,0.275,125.994,4.0
spotify:track:5wjmqUGN7vrAqFqDWrywlZ,0.432,0.868,6.0,-2.01,0.0,0.0882,0.00725,0.0,0.233,0.567,156.128,4.0
spotify:track:7jpbe27ryBnqLSIoGZ2CZC,0.524,0.417,2.0,-11.739,1.0,0.0276,0.568,0.0389,0.15,0.549,95.116,3.0
spotify:track:61YVePe2eUsWMY3YS0iqCT,0.409,0.58,1.0,-9.689,1.0,0.0369,0.0174,1.02e-05,0.0415,0.439,100.938,3.0
spotify:track:3eekarcy7kvN4yt5ZFzltW,0.598,0.427,7.0,-8.764,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4.0
spotify:track:5OMwQFBcte0aWFJFqrr5oj,0.755,0.832,2.0,-2.741,0.0,0.116,0.0746,1.27e-06,0.291,0.735,120.032,4.0
spotify:track:2nI6aT3cnPFoXQ1L705wcY,0.706,0.589,2.0,-6.051,1.0,0.08,0.353,0.0,0.105,0.399,90.491,4.0
spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,0.552,0.608,1.0,-9.786,0.0,0.0345,0.352,0.0,0.0533,0.637,112.367,4.0
spotify:track:0l6Al2fd5aFnQgXITq4WGc,0.697,0.816,0.0,-7.216,1.0,0.0316,0.00124,0.00117,0.252,0.751,102.981,4.0
spotify:track:4DhbiXEuV7JxSR0wuqetTa,0.674,0.686,2.0,-11.927,1.0,0.0597,0.29,0.00322,0.189,0.814,124.204,4.0
spotify:track:753mHSQFnp1jpiYuqU3byN,0.404,0.185,0.0,-11.889,1.0,0.0512,0.891,0.0,0.103,0.147,75.342,3.0
spotify:track:6wGFeQNzc0OnEFE4HqOzeH,0.329,0.356,4.0,-6.938,1.0,0.0309,0.03,2.68e-06,0.135,0.531,161.436,4.0
spotify:track:2XCI7vQB1pnGR3nuPtoejf,0.802,0.82,2.0,-9.196,1.0,0.0334,0.224,0.0,0.298,0.977,128.954,4.0
spotify:track:2Ap8HfVsL7gDHFBvhQAYAb,0.706,0.92,9.0,-5.047,0.0,0.0451,0.0105,3.85e-06,0.171,0.786,119.972,4.0
spotify:track:4UE8T2GKceEaNhn5ORTkyo,0.519,0.874,5.0,-5.122,1.0,0.034,0.0524,0.0,0.243,0.572,96.072,4.0
spotify:track:5O6mz4qn6q7MSKubAzRnDW,0.594,0.676,5.0,-9.552,1.0,0.0528,0.0267,0.00541,0.905,0.898,110.71,4.0
spotify:track:7HW5WIw7ZgZORCzUxv5gW5,0.729,0.844,5.0,-8.824,1.0,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,4.0
spotify:track:07ABETRdek3ACMpRPvQuaT,0.533,0.783,7.0,-10.61,1.0,0.0366,0.0116,0.0565,0.186,0.726,124.874,4.0
spotify:track:1yKDl9K9lrbIFSpPBzEQtb,0.638,0.937,0.0,-4.642,1.0,0.0444,0.0942,0.0,0.327,0.762,100.03,4.0
spotify:track:2MGZFL6kqsXxXojlm64BUn,0.534,0.269,5.0,-14.339,1.0,0.0359,0.715,3.24e-06,0.11,0.499,108.886,4.0
spotify:track:425fFEDIaVQ0P9H7gDt7ju,0.516,0.922,0.0,-3.043,1.0,0.0704,0.0213,1.3e-05,0.158,0.456,99.086,4.0
spotify:track:3tm6LVXZJg0lG4hQm5ytrT,0.667,0.412,1.0,-7.544,1.0,0.0353,0.817,0.0,0.107,0.82,83.816,4.0
spotify:track:1Sj8oInlMBZjy2lS9mwmEK,0.866,0.762,2.0,-9.256,1.0,0.207,0.0712,0.000116,0.148,0.662,88.972,4.0
spotify:track:7sSqDlt9r1chzQEv6FPWKt,0.818,0.713,9.0,-4.813,0.0,0.0375,0.126,3.2e-05,0.0382,0.937,137.969,4.0
spotify:track:7woW97CfcWaKtuC6W5BP2K,0.545,0.485,9.0,-8.045,1.0,0.0485,0.537,1.8e-06,0.104,0.101,80.948,4.0
spotify:track:5hnGrTBaEsdukpDF6aZg8a,0.4,0.641,8.0,-6.303,1.0,0.0674,0.214,0.0,0.0656,0.393,81.552,4.0
spotify:track:2PkeVPcL32LA96cK5ySC3c,0.895,0.795,2.0,-4.693,1.0,0.0977,0.0219,0.0,0.0403,0.574,105.004,4.0
spotify:track:7clUVcSOtkNWa58Gw5RfD4,0.514,0.898,11.0,-6.765,0.0,0.0577,0.00488,0.0345,0.0746,0.353,123.067,4.0
spotify:track:25ay7ksy4YOD3FNOah0yoE,0.789,0.634,7.0,-4.762,1.0,0.0323,0.0348,1.64e-06,0.302,0.658,116.992,4.0
spotify:track:1DWmir4zA2RO1HkAeD2vrD,0.649,0.82,5.0,-8.841,1.0,0.0353,0.0471,0.0,0.0816,0.702,144.226,4.0
spotify:track:51yf8ZP47RywP4fZXHfnM9,0.653,0.806,2.0,-4.842,1.0,0.0311,0.00398,0.00455,0.0927,0.386,125.641,4.0
spotify:track:4DhbiXEuV7JxSR0wuqetTa,0.674,0.686,2.0,-11.927,1.0,0.0597,0.29,0.00322,0.189,0.814,124.204,4.0
spotify:track:6WzLKctOOeLdAFn1FjZ7f6,0.667,0.621,7.0,-5.229,0.0,0.035,9.31e-05,4.33e-05,0.0572,0.492,111.996,4.0
spotify:track:2cqVnbTiYgdun186IbDRwm,0.446,0.489,11.0,-10.26,0.0,0.033,0.272,0.0,0.16,0.396,137.829,4.0
spotify:track:0XSqEI5S1PGOiDWkr2mGbl,0.608,0.751,7.0,-7.832,1.0,0.0408,0.0779,0.00143,0.321,0.59,124.028,4.0
spotify:track:0LUWi58l0cfc9Gm2A8Wegw,0.483,0.321,11.0,-12.302,1.0,0.0281,0.845,1.58e-05,0.348,0.404,107.728,4.0
spotify:track:3JdToGxgvH9SnO1a605Ztr,0.393,0.362,7.0,-14.601,0.0,0.0305,0.599,0.0,0.333,0.515,107.743,5.0
spotify:track:4YBIuDWPsVy9pXLCUBORZN,0.527,0.429,8.0,-12.431,1.0,0.0321,0.655,0.0,0.0865,0.277,97.893,4.0
spotify:track:6yZv0Nl6BXABbXoPVpfF5y,0.415,0.713,5.0,-5.55,1.0,0.0278,0.251,0.00197,0.289,0.579,125.056,4.0
spotify:track:2vG1yrWSMiL6egg6w4e9ma,0.765,0.831,7.0,-6.522,1.0,0.0565,0.0894,0.0,0.393,0.809,100.026,4.0
spotify:track:1zSsGyYIwmuNyocvrHdt9r,0.573,0.941,6.0,-3.46,0.0,0.0315,0.0013,4.06e-05,0.18,0.864,135.017,4.0
spotify:track:1gaebx506AU20bCJKEQUy9,0.767,0.756,7.0,-4.788,1.0,0.0287,0.0643,7.88e-06,0.256,0.934,113.906,4.0
spotify:track:2a6hvSpFXeA36da1L5RzKZ,0.502,0.765,0.0,-3.672,0.0,0.0476,0.0138,0.0,0.515,0.805,162.097,4.0
spotify:track:4UuHWIkAWnN176A2rx7YFB,0.607,0.878,4.0,-4.422,1.0,0.0665,0.000246,0.0,0.337,0.853,119.955,4.0
spotify:track:01TuObJVd7owWchVRuQbQw,0.797,0.608,6.0,-6.096,0.0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,4.0
spotify:track:0lxt6J01WBpovNFVF87Yqa,0.553,0.946,7.0,-4.249,0.0,0.0383,0.00106,0.000655,0.368,0.458,135.977,4.0
spotify:track:7MaM6dxpFuC9QgWmTSJPik,0.745,0.72,7.0,-9.889,1.0,0.048,0.0877,0.874,0.117,0.919,144.982,4.0
spotify:track:0gssZyDIxrn2CsokEML0xq,0.604,0.105,2.0,-16.78,1.0,0.0357,0.977,0.0,0.0993,0.553,92.238,4.0
spotify:track:64XSAtXpCJUmadm3fkpH4z,0.559,0.504,7.0,-9.455,1.0,0.0246,0.106,0.0,0.13,0.479,89.051,4.0
spotify:track:3dovg4Mfj5EksLrMPrIzSj,0.689,0.811,7.0,-4.708,1.0,0.0264,0.00288,0.0,0.207,0.47,123.008,4.0
spotify:track:03zB9duFz1JqLxAIYvGdac,0.33,0.494,0.0,-7.16,1.0,0.0278,0.147,4.94e-06,0.137,0.143,98.478,4.0
spotify:track:2qxmye6gAegTMjLKEBoR3d,0.652,0.557,1.0,-5.714,0.0,0.0318,0.74,0.0,0.124,0.483,150.073,4.0
spotify:track:7t3q4ghl6rphMXn0oOJhUr,0.671,0.539,7.0,-6.08,1.0,0.0392,0.18,0.0,0.0748,0.934,94.98,4.0
spotify:track:7iL8UcftjwLe6eosb3pgUH,0.223,0.0497,3.0,-16.37,1.0,0.0351,0.967,0.000258,0.222,0.1,86.659,1.0
spotify:track:1wKNJ357jNrlMYXOz2eC6g,0.645,0.379,10.0,-8.877,1.0,0.0295,0.81,1.76e-06,0.124,0.278,130.836,4.0
spotify:track:6pDI3J5Cyt5cCauyWYYuS6,0.666,0.919,4.0,-3.031,1.0,0.0293,0.00164,0.00042,0.106,0.528,115.051,4.0
spotify:track:0539s6zxmpDLiwI9sIHdbU,0.43,0.685,11.0,-5.907,0.0,0.0853,0.1,0.0,0.119,0.308,84.838,4.0
spotify:track:1eaMxcG8yP0CdIAU0ZFBn6,0.5,0.593,9.0,-10.111,0.0,0.0307,0.689,0.0368,0.06,0.475,138.245,4.0
spotify:track:735rjks7kQgWCjTQlIHMuH,0.482,0.808,0.0,-7.176,1.0,0.065,0.0562,0.0,0.202,0.438,79.599,4.0
spotify:track:47Slg6LuqLaX0VodpSCvPt,0.635,0.841,5.0,-5.379,1.0,0.0422,0.0134,0.0,0.0622,0.424,109.021,4.0
spotify:track:1gihuPhrLraKYrJMAEONyc,0.707,0.924,7.0,-2.842,1.0,0.031,0.000972,0.00703,0.204,0.919,127.937,4.0
spotify:track:7KtgJpP3d6UIrTWKc1rnLC,0.52,0.448,2.0,-5.998,0.0,0.0316,0.21,0.0,0.0719,0.663,113.472,4.0
spotify:track:2tZtzQUgPsHIYbNesKUHb6,0.462,0.277,9.0,-11.399,1.0,0.0315,0.749,7.56e-06,0.409,0.388,131.001,3.0
spotify:track:2Cdvbe2G4hZsnhNMKyGrie,0.535,0.716,4.0,-5.025,1.0,0.0431,0.326,0.0,0.659,0.901,94.379,4.0
spotify:track:6PlA5mYzcTz4tEsBCkJpGm,0.633,0.748,7.0,-9.689,1.0,0.0664,0.172,0.0,0.38,0.497,142.575,4.0
spotify:track:45wUMTmDCuH8VOqG7rDmrH,0.429,0.793,2.0,-3.932,1.0,0.0353,0.0693,0.0,0.108,0.24,72.985,4.0
spotify:track:6GedILEPvGzD4j6Dms8LCl,0.594,0.878,8.0,-3.021,0.0,0.0399,0.064,5.18e-05,0.184,0.774,127.945,4.0
spotify:track:0Ua0c5HvprnpCVPfXZXZvv,0.564,0.983,11.0,-5.737,0.0,0.0421,0.013,0.00661,0.344,0.418,144.985,4.0
spotify:track:2wtqBurDM5kxuH6WhxwIJr,0.581,0.514,0.0,-10.812,1.0,0.0652,0.31,0.00701,0.376,0.69,89.026,4.0
spotify:track:0p0FOf4FocnvE8hVJMFBvw,0.611,0.638,9.0,-5.086,1.0,0.0409,0.431,0.0,0.104,0.424,169.92,4.0
spotify:track:7L2eFj0KFJDmHTPMUL4ZxR,0.612,0.675,9.0,-15.995,0.0,0.0398,0.0234,1e-05,0.0471,0.883,150.058,4.0
spotify:track:57460SJgSpCXaRJ9YIYHxy,0.653,0.239,5.0,-18.54,0.0,0.0453,0.806,0.0146,0.132,0.765,80.392,4.0
spotify:track:3XyMPyuWwHcGMvXeJY6Qt0,0.591,0.808,9.0,-5.943,1.0,0.288,0.0869,0.00396,0.147,0.337,92.864,4.0
spotify:track:0Z2CgMqTyPxSMJVcZZ2rGX,0.377,0.658,4.0,-5.589,1.0,0.0318,0.117,0.0,0.0677,0.307,143.713,4.0
spotify:track:4rsW3WCZBGwhHfJWuHRwyT,0.606,0.826,0.0,-6.04,1.0,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,4.0
spotify:track:5RWcE4Poc4Un93zzhwKvrK,0.376,0.199,0.0,-16.679,1.0,0.0288,0.535,0.0,0.598,0.247,98.97,3.0
spotify:track:2X9HHYtslWjm1rnh1Vy91g,0.506,0.849,2.0,-3.782,1.0,0.0431,0.00676,5.65e-06,0.329,0.319,129.935,4.0
spotify:track:5Huuwj6mEuAtyrH5bg6mqM,0.647,0.694,7.0,-7.365,1.0,0.0284,0.0364,0.0,0.0776,0.694,121.975,4.0
spotify:track:37ChXB1nAYEFkzhNhgLt39,0.421,0.98,5.0,-2.201,1.0,0.0887,0.0727,0.0,0.459,0.509,139.36,4.0
spotify:track:40dJCw4xU6Bd5ie9rfagNo,0.637,0.811,7.0,-11.345,1.0,0.0583,0.363,0.00451,0.107,0.552,112.053,4.0
spotify:track:2pM15qcmuGUPslSRsvvm7v,0.463,0.621,2.0,-5.111,1.0,0.0291,0.189,0.0,0.086,0.218,140.647,3.0
spotify:track:5qq1jQGxAtM1CxAh3FxL6u,0.646,0.82,3.0,-8.066,1.0,0.0286,0.102,0.00183,0.037,0.712,122.43,4.0
spotify:track:76Je5Wklky23mVoxiRszcN,0.234,0.865,9.0,-5.131,1.0,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,4.0
spotify:track:0ELgmt7slRKsOFfkb2lSoe,0.679,0.808,11.0,-5.137,1.0,0.0333,0.0305,0.00125,0.105,0.88,130.018,4.0
spotify:track:6T27IN7Ai94BeDv6PPCmoC,0.704,0.793,8.0,-2.266,1.0,0.0591,0.0488,0.0,0.575,0.412,127.96,4.0
spotify:track:6sZo5nJIsFWXefRCCexpx0,0.668,0.802,5.0,-4.005,0.0,0.0917,0.0273,0.0,0.163,0.769,113.796,4.0
spotify:track:4w6yOgvvdY3tcG3tlOV4lG,0.593,0.765,5.0,-5.696,1.0,0.0385,0.503,3.91e-06,0.667,0.801,121.844,4.0
spotify:track:1zB4vmk8tFRmM9UULNzbLB,0.605,0.822,0.0,-4.833,1.0,0.0438,0.00671,0.134,0.147,0.288,167.997,4.0
spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,0.585,0.776,5.0,-5.898,1.0,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,4.0
spotify:track:4AVRF0HQlBh62hgE3s3R75,0.698,0.932,4.0,-7.484,1.0,0.0503,0.0233,0.000261,0.399,0.836,150.02,4.0
spotify:track:3TZwjdclvWt7iPJUnMpgcs,0.854,0.71,4.0,-6.32,0.0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,4.0
spotify:track:5AWgdNEeWxAwszS0QmVvI1,0.45,0.977,10.0,-4.114,1.0,0.0691,0.000442,0.000114,0.362,0.395,135.904,4.0
spotify:track:2fTdRdN73RgIgcUZN33dvt,0.737,0.867,11.0,-2.259,0.0,0.0458,0.0398,0.0,0.32,0.506,98.05,4.0
spotify:track:1AfYo6cKm3yHsJHdmNoGO1,0.214,0.947,4.0,-5.053,1.0,0.0507,0.000552,0.00352,0.238,0.483,170.616,4.0
spotify:track:6PhY7y9O2VNHREqJv33EcG,0.798,0.655,0.0,-8.071,1.0,0.0387,0.381,1.09e-06,0.477,0.828,111.98,4.0
spotify:track:0CcQNd8CINkwQfe1RDtGV6,0.779,0.787,10.0,-4.305,0.0,0.108,0.0524,0.0,0.14,0.708,124.982,4.0
spotify:track:5kM3UFOQH6W4KVbv4U8Ozs,0.632,0.631,5.0,-8.059,1.0,0.0592,0.000219,3.05e-05,0.162,0.312,79.021,4.0
spotify:track:2ZS0wDcdfrJPC86u5aJGo9,0.577,0.676,8.0,-11.931,1.0,0.0295,0.000895,2.29e-06,0.0625,0.676,95.98,4.0
spotify:track:2df5QsXucx4VLiHNGusXD5,0.737,0.93,1.0,-6.083,1.0,0.0534,0.237,1.57e-06,0.0911,0.965,103.191,4.0
spotify:track:5v4sUZA2Oyni7EtBL586V7,0.323,0.127,3.0,-15.66,1.0,0.0321,0.841,0.00413,0.117,0.394,92.637,3.0
spotify:track:33YmfTNoLnbkRnOjf7YIVm,0.723,0.809,7.0,-3.081,0.0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4.0
spotify:track:1pHPpLVH2XEN0xYRoQs4wq,0.577,0.94,6.0,-4.439,0.0,0.0361,2.42e-05,0.0715,0.347,0.818,116.045,4.0
spotify:track:3RmKpob8xzv1pzHEQrMJah,0.908,0.557,8.0,-4.243,0.0,0.107,0.242,0.0,0.0709,0.897,90.032,4.0
spotify:track:76LfrEEYsjRIXOMhZVCijI,0.555,0.644,8.0,-6.97,1.0,0.0367,0.42,0.0,0.0751,0.417,144.202,4.0
spotify:track:2FiceoWDJ67rrmb5tGBpgE,0.682,0.836,9.0,-3.777,1.0,0.0424,0.0464,3.13e-06,0.0797,0.486,104.984,4.0
spotify:track:3WYYzUlLrl4NVNeoKd7MnG,0.536,0.351,11.0,-8.026,1.0,0.0266,0.762,0.0,0.22,0.532,106.73,4.0
spotify:track:5mkGfmJGFZpwK9nA5amOhv,0.67,0.558,2.0,-9.159,1.0,0.0251,0.238,0.0,0.106,0.63,80.511,4.0
spotify:track:2TeiKDPE3RdamZG0pp5okI,0.494,0.672,3.0,-4.877,1.0,0.0405,0.0273,0.0,0.105,0.557,156.208,4.0
spotify:track:22CIOfLZB9z8He7WgHYAgH,0.623,0.68,2.0,-13.255,1.0,0.0282,0.0056,0.000425,0.148,0.737,129.713,4.0
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0
spotify:track:4pPlVFUPPiT2Sm7pPlW8Or,0.604,0.742,9.0,-9.503,1.0,0.0459,0.0611,6.13e-06,0.259,0.923,163.861,4.0
spotify:track:4k90MjpmLMpwElf5q8YvbO,0.423,0.464,0.0,-9.564,1.0,0.0273,0.308,0.000161,0.117,0.255,144.954,4.0
spotify:track:2UIRHeHi72VP5WBMAfkPe5,0.768,0.881,9.0,-4.392,0.0,0.113,0.0188,3.65e-06,0.298,0.502,99.98,4.0
spotify:track:03UrZgTINDqvnUMbbIMhql,0.727,0.937,11.0,-2.871,0.0,0.286,0.00417,0.0,0.091,0.749,132.067,4.0
spotify:track:4OoYfejHABzYe2mG8p5s8b,0.716,0.736,1.0,-5.18,0.0,0.0363,0.336,1.4e-05,0.137,0.542,104.018,4.0
spotify:track:0ARK753YaiJbpLUk7z5yIM,0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,4.0
spotify:track:3EOQNjCKFrFBdYZOZ6D0qD,0.538,0.428,4.0,-9.241,0.0,0.0248,0.321,0.0,0.103,0.181,97.949,4.0
spotify:track:6Sy9BUbgFse0n0LPA5lwy5,0.528,0.965,11.0,-7.984,0.0,0.0465,0.141,0.985,0.0797,0.587,136.065,4.0
spotify:track:2zE4tsjS5A3WnmNmrQ6gpC,0.652,0.61,10.0,-8.658,1.0,0.0636,0.45,0.0,0.576,0.612,145.964,4.0
spotify:track:0TwxA1UTqCXyihWqu6PMWh,0.254,0.238,6.0,-14.821,1.0,0.0303,0.588,0.0535,0.0772,0.0809,84.126,4.0
spotify:track:3GdToSzgYd9DKnZEH2YdIg,0.48,0.542,4.0,-9.873,1.0,0.0428,0.803,0.0,0.147,0.614,118.301,4.0
spotify:track:676Rf0qIOh2gKNEl9TnCOx,0.59,0.737,7.0,-5.867,1.0,0.0384,0.404,0.0,0.108,0.877,132.966,4.0
spotify:track:6AXoNiKAmN32HBEfhHmfSn,0.437,0.938,1.0,-2.92,1.0,0.152,0.000913,0.0,0.116,0.734,201.97,4.0
spotify:track:2WElktskrNJEwgpp5Vouxk,0.683,0.739,11.0,-12.831,0.0,0.0495,4.91e-05,0.0122,0.293,0.836,122.113,4.0
spotify:track:0qeKzbUsW0V4ZWRJrHNiD3,0.781,0.722,7.0,-8.376,1.0,0.0667,0.236,0.000398,0.077,0.533,87.858,4.0
spotify:track:73sEFRISCOmunToMJtjuPS,0.641,0.722,8.0,-5.386,1.0,0.082,0.323,0.0,0.104,0.716,93.992,4.0
spotify:track:4ZoBC5MhSEzuknIgAkBaoT,0.741,0.647,2.0,-12.878,1.0,0.0427,0.108,0.00139,0.0555,0.804,131.097,4.0
spotify:track:7vG82J1r7cMoecuQb19sRL,0.55,0.428,5.0,-9.832,1.0,0.0286,0.368,0.0,0.166,0.551,120.252,4.0
spotify:track:59qPP8coY8EWIQ9nQDThui,0.837,0.954,8.0,-3.512,0.0,0.0414,0.0933,0.000405,0.143,0.972,127.019,4.0
spotify:track:147k5Uj9xnXzmU9QUZzA2N,0.501,0.812,5.0,-5.345,0.0,0.0375,0.133,8.39e-06,0.324,0.603,149.86,4.0
spotify:track:3nDKxzRpMkFpw7vFqNE2HR,0.438,0.634,7.0,-5.642,1.0,0.0346,0.439,4.35e-06,0.0577,0.331,135.033,4.0
spotify:track:4o7ZPI2fmEi3piRe0Hrfpy,0.471,0.797,6.0,-8.407,0.0,0.0389,0.000179,6.49e-06,0.299,0.497,152.903,4.0
